client,customer_number,country_key,name,name_2,city,postal_code,region,sort_field,one_time_account_indicator,address,matchcode_search_term_1,matchcode_search_term_2,matchcode_search_term_3,title_anred,central_order_block_customer,express_train_station,train_station,international_location_number_1,international_location_number_2,authorization_group,industry_key,check_digit_international_location,data_communication_line_num,record_created_on,object_created_by,unloading_points_exist_ind,central_billing_block_customer,working_time_calendar,group_key,customer_account_group,customer_classification,acc_num_vendor_creditor,central_delivery_block_customer,city_coordinates,master_record_central_deletion_flag,name_3,name_4,nielsen_id,district,po_box,po_box_postal_code,county_code,city_code,regional_market,central_posting_block,language_text,transportation_zone,alternate_payer_allowed_ind,company_id,competitor_indicator,sales_partner_indicator,ales_prospect_indicator,customer_type_4_indicator,id_default_sold_party,legal_status,industry_code_1,industry_code_2,industry_code_3,industry_code_4,industry_code_5,initial_contact,annual_sales_umsat,year_sales_given,currency_sales_figure,yearly_number_of_employees,year_number_of_employees_given,attribute_1,attribute_2,attribute_3,attribute_4,attribute_5,attribute_6,attribute_7,attribute_8,attribute_9,attribute_10,natural_person,annual_sales_umsa1,fiscal_year_variant,usage_indicator,inspection_carried_by_customer,inspection_note_outbound_delivery,reference_account_group_one_time_account,po_box_city,plant,data_medium_exchange_indicator,data_medium_exchange_instruction_key,data_transfer_status,assignment_hierarchy,payment_block,isrlabeling_customer_plant_group,id_non_military_use,id_military_use,customer_condition_group_1,customer_condition_group_2,customer_condition_group_3,customer_condition_group_4,customer_condition_group_5,alternative_payer_account_number_ind,customer_icms_exempt,customer_ipi_exempt,tax_substitution_calc,customer_cfop_category,tax_law_icms,tax_law_ipi,biochemical_warfare_control_ind,nuclear_nonproliferation_control_ind,national_security_legal_control_ind,missile_technology_control_indicator,central_sales_block_customer,uniform_resource_locator,representative_name,business_type,industry_type,change_authorization_status_central,changes_confirmation_status,last_change_confirmation_time,master_record_central_deletion_block,indicator_consumer,business_purpose_completed_flag,suframa_code,rg_number,issued_by,state,rg_issuing_date,ric_number,foreign_national_registration,rne_issuing_date,cnae,legal_nature,crt_number,icms_taxpayer,industry_main_type,tax_declaration_type,company_size,declaration_regimen_pis_or_cofins,customer_group_cgr1,customer_group_cgr2,customer_group_cgr3,customer_group_cgr4,customer_group_cgr5,automatic_indicator,max_stacking_height_packaging_material,unit_length_packaging_material,customer_packaging_material_vso,packaging_material_customer_vso,layers_under_inter_pallet,specific_packaging_material,package_type_each_pkm,side_preference_loading_unloading,loading_unloading_preference_vso,collective_unloading_point,agency_location_code,payment_office,processor_group,subledger_acct_preprocessing_procedure,name_1_pson1,name_2_pson2,name_3_pson3,first_name,title_psotl,description_soo1,description_soo2,description_soo3,description_soo4,description_soo5,tdlinx_account_code,tdlinx_store_code,freight_zone,delivery_carrier,delivery_options,f3_truck,uom,f3_rail,uom_f3_rail,is_quarantined,__start_at,__end_at
100,3197,US,MILLARD LINCOLN,,LINCOLN,68521,NE,MILLARD LI,,259221,MILLARD LINCOLN,,LINCOLN,,,,,0,0,,,0,,2007-06-11 5:00:00,YGV0001,,,,,Z210,,,,,,,,,LANCASTER,,,,,,,E,685,,,,,,,,,,,,,,,0,0,,0,0,Y,3E,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:10,
100,3453,US,H. LONDON NORTH CANTON,,NORTH CANTON,44720,OH,H. LONDON,,281835,H. LONDON NORTH CANTON,,NORTH CANTON,,,,,0,0,,,0,,2009-08-05 5:00:00,ZPS0093,,,,,Z210,,,,,,,,,STARK,,,,,,,E,447,,,,,,,,,,,,,,,0,0,,0,0,Y,3F,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:39,2023-10-20 8:35:39
100,3453,US,H. LONDON NORTH CANTON,,NORTH CANTON,44720,OH,H. LONDON,,259236,H. LONDON NORTH CANTON,,NORTH CANTON,,,,,0,0,,,0,,2007-06-11 5:00:00,YGV0001,,,,,Z210,,,,,,,,,STARK,,,,,,,E,447,,,,,,,,,,,,,,,0,0,,0,0,Y,3F,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:39,
100,3506,US,DEAN SPECIALITY FOODS GR,,DIXON,61021,IL,DEAN SPECI,,281843,DEAN SPECIALITY FOODS GR,,DIXON,,,,,0,0,,,0,,2009-08-05 5:00:00,ZPS0093,,,,,Z210,,,,,,,,,LEE,,,,,,,E,610,,,,,,,,,,,,,,,0,0,,0,0,,4Z,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:42,2023-10-20 8:35:15
100,3506,US,DEAN SPECIALITY FOODS GR,,DIXON,61021,IL,DEAN SPECI,,259224,DEAN SPECIALITY FOODS GR,,DIXON,,,,,0,0,,,0,,2007-06-11 5:00:00,YGV0001,,,,,Z210,,,,,,,,,LEE,,,,,,,E,610,,,,,,,,,,,,,,,0,0,,0,0,,4Z,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:15,
100,3535,US,GOOD FORTUNES INC,,EASTLAKE,44095,OH,GOOD FORTU,,281852,GOOD FORTUNES INC,,EASTLAKE,,,,,0,0,,,0,,2009-08-05 5:00:00,ZPS0093,,,,,Z210,,,,,,,,,LAKE,,,,,,,E,440,,,,,,,,,,,,,,,0,0,,0,0,,4Z,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:33,2023-10-20 8:35:12
100,3535,US,GOOD FORTUNES INC,,EASTLAKE,44095,OH,GOOD FORTU,,259132,GOOD FORTUNES INC,,EASTLAKE,,,,,0,0,,,0,,2007-06-11 5:00:00,YGV0001,,,,,Z210,,,,,,,,,LAKE,,,,,,,E,440,,,,,,,,,,,,,,,0,0,,0,0,,4Z,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:12,
100,3544,US,Ebro Chicago,,Chicago,60609,IL,EBRO CHICA,,281854,EBRO CHICAGO,,CHICAGO,,,,,0,0,,,0,,2009-08-05 5:00:00,ZPS0093,,,,,Z210,,,,,,,,,COOK,,,,,,,E,606,,,,,,,,,,,,,,,0,0,,0,0,Y,4Z,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:33,2023-10-20 8:35:35
100,3544,US,EBRO CHICAGO,,Chicago,60609,IL,EBRO CHICA,,258954,EBRO CHICAGO,,CHICAGO,,,,,0,0,,,0,,2007-06-11 5:00:00,YGV0001,,,,,Z210,,,,,,,,,COOK,,,,,,,E,606,,,,,,,,,,,,,,,0,0,,0,0,Y,4Z,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:35,
100,3547,US,IPS BENTON,,Millersburg,44654-8822,OH,IPS BENTON,,560871,IPS BENTON,,MILLERSBURG,,,,,0,0,,,0,,2015-07-09 5:00:00,ZAB0371,,,,,Z210,,,,,,,,,COSHOCTON,,,,,,,E,446,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:44,2023-10-20 8:35:24
100,3547,US,IPS Benton,,Millersburg,44654-8822,OH,IPS BENTON,,1086774,IPS BENTON,,MILLERSBURG,,,,,0,0,,,0,,2015-07-24 5:00:00,YLW0035,,,,,Z210,,,,,,,,,,,,,,,,E,446,,,,,,,,,,,,,,,0,0,,0,0,,4Z,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:24,
100,3612,US,WB WAREHOUSING & LOGISTICS,,MANTECA,95336,CA,WB WAREHOU,,281864,WB WAREHOUSING & LOGISTIC,,MANTECA,,,,,0,0,,,0,,2009-08-05 5:00:00,ZPS0093,,,,,Z210,,,,,,,,,SAN JOAQUIN,,,,,,,E,953,,,,,,,,,,,,,,,0,0,,0,0,Y,4Z,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:39,2023-10-20 8:35:08
100,3612,US,WB WAREHOUSING AND LOGISTICS,,Manteca,95336-8939,CA,WB WAREHOU,,259001,WB WAREHOUSING AND LOGIST,,MANTECA,,,,,0,0,,,0,,2007-06-11 5:00:00,YGV0001,,,,,Z210,,,,,,,,,SAN JOAQUIN,,,,,,,E,953,,,,,,,,,,,,,,,0,0,,0,0,Y,4Z,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:08,
100,3645,US,CRYSTAL DIST SVC,,Cedar Falls,50613,IA,CRYSTAL DI,,281872,CRYSTAL DIST SVC,,CEDAR FALLS,,,,,0,0,,,0,,2009-08-05 5:00:00,ZPS0093,,,,,Z210,,,,,,,,,BLACK HAWK,,,,,,,E,506,,,,,,,,,,,,,,,0,0,,0,0,Y,5C,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:40,2023-10-20 8:35:11
100,3645,US,CRYSTAL DIST SVC,,Cedar Falls,50613,IA,CRYSTAL DI,,259156,CRYSTAL DIST SVC,,CEDAR FALLS,,,,,0,0,,,0,,2007-06-11 5:00:00,YGV0001,,,,,Z210,,,,,,,,,BLACK HAWK,,,,,,,E,506,,,,,,,,,,,,,,,0,0,,0,0,Y,5C,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:11,
100,3744,US,SO-PAK-CO,,Greeneville,37743,TN,SO-PAK-CO,,273270,SO-PAK-CO,,GREENEVILLE,,,,,0,0,,,0,,2008-10-09 5:00:00,ZHS0067,,,,,Z210,,,,,,,,,GREENE,,,,,,,E,377,,1000,,,,,,,,,,,,,0,0,,0,0,Y,4Z,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:29,2023-10-20 8:35:35
100,3744,US,SO-PAK-CO,,Greeneville,37743,TN,SO-PAK-CO,,480755,SO-PAK-CO,,GREENEVILLE,,,,,0,0,,,0,,2008-10-09 5:00:00,ZCH0194,,,,,Z210,,,,,,,,,GREENE,,,,,,,E,377,,1000,,,,,,,,,,,,,0,0,,0,0,Y,4Z,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:35,
100,3760,US,H & H LOWLAND,,LOWLAND,37778,TN,H & H LOWL,,281895,H & H LOWLAND,,LOWLAND,,,,,0,0,,,0,,2009-08-05 5:00:00,ZPS0093,,,,,Z210,,,,,,,,,HAMBLEN,,,,,,,E,377,,,,,,,,,,,,,,,0,0,,0,0,Y,4Z,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:26,2023-10-20 8:35:14
100,3760,US,H & H LOWLAND,,LOWLAND,37778,TN,H & H LOWL,,258959,H & H LOWLAND,,LOWLAND,,,,,0,0,,,0,,2007-06-11 5:00:00,YGV0001,,,,,Z210,,,,,,,,,HAMBLEN,,,,,,,E,377,,,,,,,,,,,,,,,0,0,,0,0,Y,4Z,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:14,
100,3766,US,HONEE BEAR LAWTON,,LAWTON,49065,MI,HONEE BEAR,,281897,HONEE BEAR LAWTON,,LAWTON,,,,,0,0,,,0,,2009-08-05 5:00:00,ZPS0093,,,,,Z210,,,,,,,,,VAN BUREN,,,,,,,E,490,,,,,,,,,,,,,,,0,0,,0,0,Y,4Z,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:26,2023-10-20 8:35:15
100,3766,US,HONEE BEAR LAWTON,,LAWTON,49065,MI,HONEE BEAR,,259097,HONEE BEAR LAWTON,,LAWTON,,,,,0,0,,,0,,2007-06-11 5:00:00,YGV0001,,,,,Z210,,,,,,,,,VAN BUREN,,,,,,,E,490,,,,,,,,,,,,,,,0,0,,0,0,Y,4Z,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:15,
100,3941,US,FREMONT (HICKORY) COMPANY,,ROCKFORD,45882,OH,FREMONT (H,,281913,FREMONT (HICKORY) COMPANY,,ROCKFORD,,,,,0,0,,,0,,2009-08-05 5:00:00,ZPS0093,,,,,Z210,,,,,,,,,MERCER,,,,,,,E,458,,,,,,,,,,,,,,,0,0,,0,0,Y,4Z,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:37,2023-10-20 8:35:31
100,3941,US,FREMONT CO HICKORY,,ROCKFORD,45882,OH,FREMONT CO,,258794,FREMONT CO HICKORY,,ROCKFORD,,,,,0,0,,,0,,2007-06-11 5:00:00,YGV0001,,,,,Z210,,,,,,,,,MERCER,,,,,,,E,458,,,,,,,,,,,,,,,0,0,,0,0,Y,4Z,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:31,
100,3947,US,KINGS MOUNTAIN SEDC,"CONAGRA BRANDS, INC.",Kings Mountain,28086-9225,NC,KINGS,,565226,KINGS MOUNTAIN SEDC,"CONAGRA BRANDS, INC.",KINGS MOUNTAIN,,,,,0,0,,,0,,2016-11-21 6:00:00,ZKV0068,,,,,Z210,,,,,,,,,CLEVELAND,,,,,,,E,280,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:44,2023-10-20 8:35:05
100,4015,US,PHOENIX PKG - PRINTING,,MAPLE GROVE,55369,MN,PHOENIX PK,,272769,PHOENIX PKG - PRINTING,,MAPLE GROVE,,,,,0,0,,,0,,2008-07-14 5:00:00,ZDP0014,,,,,Z210,,,,,,,,,HENNEPIN,,,,,,,E,553,,,,,,,,,,,,,,,0,0,,0,0,Y,4K,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:37,2023-10-20 8:35:12
100,4015,US,MAPLE GROVE PLANT,,MAPLE GROVE,55369,MN,MAPLE GROV,,259124,MAPLE GROVE PLANT,,MAPLE GROVE,,,,,0,0,,,0,,2007-06-11 5:00:00,YGV0001,,,,,Z210,,,,,,,,,HENNEPIN,,,,,,,E,553,,,,,,,,,,,,,,,0,0,,0,0,Y,4K,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:12,
100,4200,CA,PINNACLE FOODS CANADA C/O HG L,,BRAMPTON,L4T 3X2,ON,NOTAXID,,1277299,PINNACLE FOODS CANADA C/O,,BRAMPTON,,,,,0,0,,,0,,2019-04-10 5:00:00,ZDF0013,,,,,Z210,,,,,,,,,,,,,,,,E,ON,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:31,
100,4208,US,FT MADISON PLANT,,Fort Madison,52627,IA,NO TAX ID,,567041,FT MADISON PLANT,,FORT MADISON,,,,,0,0,,,0,,2018-12-17 6:00:00,ZKK3022,,,,,Z210,,,,,,,,,LEE,,,,,,,E,526,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:36,2023-10-20 8:35:33
100,4208,US,FT MADISON PLANT,,Fort Madison,52627,IA,NOTAXID,,1276961,FT MADISON PLANT,,FORT MADISON,,,,,0,0,,,0,,2019-04-08 5:00:00,ZDF0013,,,,,Z210,,,,,,,,,LEE,,,,,,,E,526,,,,,,,,,,,,,,,0,0,,0,0,,4K,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:33,
100,4238,US,FAYETTEVILLE PLANT,,Fayetteville,72701,AR,NO TAX ID,,567245,FAYETTEVILLE PLANT,,FAYETTEVILLE,,,,,0,0,,,0,,2019-01-09 6:00:00,ZKK3022,,,,,Z210,,,,,,,,,WASHINGTON,,,,,,,E,727,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:44,2023-10-20 8:35:35
100,4238,US,FAYETTEVILLE PLANT,,Fayetteville,72701,AR,NOTAXID,,1277194,FAYETTEVILLE PLANT,,FAYETTEVILLE,,,,,0,0,,,0,,2019-04-10 5:00:00,ZDF0013,,,,,Z210,,,,,,,,,WASHINGTON,,,,,,,E,727,,,,,,,,,,,,,,,0,0,,0,0,,4K,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:35,
100,4242,US,WASECA PLANT GJ,,WASECA,56093,MN,WASECA PLA,,578521,WASECA PLANT GJ,,WASECA,,,,,0,0,,,0,,2021-08-30 5:00:00,ZNR3022,,,,,Z210,,,,,,,,,WASECA,,,,,,,E,560,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:44,2023-10-20 8:35:10
100,4242,US,Waseca Plant GJ,,Waseca,56093,MN,WASECA PLA,,1436346,WASECA PLANT GJ,,WASECA,,,,,0,0,,,0,,2021-09-17 5:00:00,ZAM3128,,,,,Z210,,,,,,,,,WASECA,,,,,,,E,560,,1000,,,,,,,,,,,,,0,0,,0,0,,4K,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:10,
100,4257,US,MATTOON PLANT,,Mattoon,61938,IL,NO TAX ID,,567250,MATTOON PLANT,,MATTOON,,,,,0,0,,,0,,2019-01-09 6:00:00,ZKK3022,,,,,Z210,,,,,,,,,COLES,,,,,,,E,619,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-09-06 18:23:36,2023-10-20 8:35:12
100,4257,US,MATTOON PLANT,,Mattoon,61938,IL,NOTAXID,,1277282,MATTOON PLANT,,MATTOON,,,,,0,0,,,0,,2019-04-10 5:00:00,ZDF0013,,,,,Z210,,,,,,,,,COLES,,,,,,,E,619,,,,,,,,,,,,,,,0,0,,0,0,,,,,,84,,,,,,0,,,,,,,,,,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,,,,1900-01-01 6:00:00,0,,1900-01-01 6:00:00,,0,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,FALSE,2023-10-20 8:35:12,
